dept_sap,structure_version,effective_date,dept_level,region,province,dept_name_display,dept_name_raw,match_key,dept_size,name_verified,resource_code,size_conflict,note
,2568-10-01,2568-10-01,กฟส.,กฟก.3,สุพรรณบุรี,กฟส.ทุ่งคอก,กฟส.ทุ่งคอก,ทุ่งคอก,XS,N,114,,
,2568-10-01,2568-10-01,กฟส.,กฟก.3,สุพรรณบุรี,กฟส.บางปลาม้า,กฟส.บางปลาม้า,บางปลาม้า,S,N,113,,
,2568-10-01,2568-10-01,กฟส.,กฟก.3,สุพรรณบุรี,กฟส.มะขามล้ม,กฟส.มะขามล้ม,มะขามล้ม,XS,N,114,,
,2568-10-01,2568-10-01,กฟส.,กฟก.3,สุพรรณบุรี,กฟส.ศรีประจันต์,กฟส.ศรีประจันต์,ศรีประจันต์,S,N,113,,
,2568-10-01,2568-10-01,กฟส.,กฟก.3,สุพรรณบุรี,กฟส.สวนแตง,กฟส.สวนแตง,สวนแตง,XS,N,114,,
,2568-10-01,2568-10-01,กฟส.,กฟก.3,สุพรรณบุรี,กฟส.สองพี่น้อง,กฟส.สองพี่น้อง,สองพี่น้อง,S,N,113,,
,2568-10-01,2568-10-01,กฟส.,กฟก.3,สุพรรณบุรี,กฟส.สำมชุก,กฟส.สำมชุก,สามชุก,S,N,113,,
,2568-10-01,2568-10-01,กฟส.,กฟก.3,สุพรรณบุรี,กฟส.หนองหญ้าไซ,กฟส.หนองหญ้าไซ,หนองหญ้าไซ,S,N,113,,
,2568-10-01,2568-10-01,กฟส.,กฟก.3,สุพรรณบุรี,กฟส.อู่ทอง,กฟส.อู่ทอง,อู่ทอง,M,N,112,,
,2568-10-01,2568-10-01,กฟส.,กฟก.3,สุพรรณบุรี,กฟส.เดิมบำงนำงบวช,กฟส.เดิมบำงนำงบวช,เดิมบางนางบวช,M,N,112,,
,2568-10-01,2568-10-01,กฟส.,กฟก.3,สุพรรณบุรี,กฟส.เมืองสุพรรณบุรี,กฟส.เมืองสุพรรณบุรี,เมืองสุพรรณบุรี,L,N,111,,
,2568-10-01,2568-10-01,กฟส.,กฟฉ.1,ขอนแก่น,กฟส.กระนวน,กฟส.กระนวน,กระนวน,S,N,113,,
,2568-10-01,2568-10-01,กฟส.,กฟฉ.1,ขอนแก่น,กฟส.ชนบท,กฟส.ชนบท,ชนบท,XS,N,114,,
,2568-10-01,2568-10-01,กฟส.,กฟฉ.1,ขอนแก่น,กฟส.ชุมแพ,กฟส.ชุมแพ,ชุมแพ,M,N,112,,
,2568-10-01,2568-10-01,กฟส.,กฟฉ.1,ขอนแก่น,กฟส.ซำสูง,กฟส.ซำสูง,ซาสูง,XS,N,114,,
,2568-10-01,2568-10-01,กฟส.,กฟฉ.1,ขอนแก่น,กฟส.ท่าพระ,กฟส.ท่าพระ,ท่าพระ,XS,N,114,,
,2568-10-01,2568-10-01,กฟส.,กฟฉ.1,ขอนแก่น,กฟส.น้ำพอง,กฟส.น้ำพอง,น้าพอง,S,N,113,,
,2568-10-01,2568-10-01,กฟส.,กฟฉ.1,ขอนแก่น,กฟส.บ้านฝาง,กฟส.บ้านฝาง,บ้านฝาง,S,N,113,,
,2568-10-01,2568-10-01,กฟส.,กฟฉ.1,ขอนแก่น,กฟส.บ้านแฮด,กฟส.บ้านแฮด,บ้านแฮด,XS,N,114,,
,2568-10-01,2568-10-01,กฟส.,กฟฉ.1,ขอนแก่น,กฟส.บ้านไผ่,กฟส.บ้านไผ่,บ้านไผ่,M,N,112,,
,2568-10-01,2568-10-01,กฟส.,กฟฉ.1,ขอนแก่น,กฟส.พระยืน,กฟส.พระยืน,พระยืน,XS,N,114,,
,2568-10-01,2568-10-01,กฟส.,กฟฉ.1,ขอนแก่น,กฟส.พล,กฟส.พล,พล,S,N,113,,
,2568-10-01,2568-10-01,กฟส.,กฟฉ.1,ขอนแก่น,กฟส.ภูผาม่าน,กฟส.ภูผาม่าน,ภูผาม่าน,XS,N,114,,
,2568-10-01,2568-10-01,กฟส.,กฟฉ.1,ขอนแก่น,กฟส.ภูเวียง,กฟส.ภูเวียง,ภูเวียง,S,N,113,,
,2568-10-01,2568-10-01,กฟส.,กฟฉ.1,ขอนแก่น,กฟส.มัญจำคีรี,กฟส.มัญจำคีรี,มัญจาคีรี,S,N,113,,
,2568-10-01,2568-10-01,กฟส.,กฟฉ.1,ขอนแก่น,กฟส.สีชมพู,กฟส.สีชมพู,สีชมพู,XS,N,114,,
,2568-10-01,2568-10-01,กฟส.,กฟฉ.1,ขอนแก่น,กฟส.หนองนำคำ,กฟส.หนองนำคำ,หนองนาคา,XS,N,114,,
,2568-10-01,2568-10-01,กฟส.,กฟฉ.1,ขอนแก่น,กฟส.หนองสองห้อง,กฟส.หนองสองห้อง,หนองสองห้อง,S,N,113,,
,2568-10-01,2568-10-01,กฟส.,กฟฉ.1,ขอนแก่น,กฟส.หนองเรือ,กฟส.หนองเรือ,หนองเรือ,S,N,113,,
,2568-10-01,2568-10-01,กฟส.,กฟฉ.1,ขอนแก่น,กฟส.อุบลรัตน์,กฟส.อุบลรัตน์,อุบลรัตน์,XS,N,114,,
,2568-10-01,2568-10-01,กฟส.,กฟฉ.1,ขอนแก่น,กฟส.เขำสวนกวำง,กฟส.เขำสวนกวำง,เขาสวนกวาง,XS,N,114,,
,2568-10-01,2568-10-01,กฟส.,กฟฉ.1,ขอนแก่น,กฟส.เปือยน้อย,กฟส.เปือยน้อย,เปือยน้อย,XS,N,114,,
,2568-10-01,2568-10-01,กฟส.,กฟฉ.1,ขอนแก่น,กฟส.เมืองขอนแก่น,กฟส.เมืองขอนแก่น,เมืองขอนแก่น,L,N,111,,
,2568-10-01,2568-10-01,กฟส.,กฟฉ.1,ขอนแก่น,กฟส.เมืองขอนแก่น2,กฟส.เมืองขอนแก่น2,เมืองขอนแก่น2,L,N,111,,
,2568-10-01,2568-10-01,กฟส.,กฟฉ.1,ขอนแก่น,กฟส.เวียงเก่า,กฟส.เวียงเก่า,เวียงเก่า,XS,N,114,,
,2568-10-01,2568-10-01,กฟส.,กฟฉ.1,ขอนแก่น,กฟส.แวงน้อย,กฟส.แวงน้อย,แวงน้อย,XS,N,114,,
,2568-10-01,2568-10-01,กฟส.,กฟฉ.1,ขอนแก่น,กฟส.แวงใหญ่,กฟส.แวงใหญ่,แวงใหญ่,XS,N,114,,
,2568-10-01,2568-10-01,กฟส.,กฟฉ.1,ขอนแก่น,กฟส.โคกโพธิไชย,กฟส.โคกโพธิไชย,โคกโพธิไชย,XS,N,114,,
,2568-10-01,2568-10-01,กฟส.,กฟฉ.1,ขอนแก่น,กฟส.โนนศิลำ,กฟส.โนนศิลำ,โนนศิลา,XS,N,114,,
,2568-10-01,2568-10-01,กฟส.,กฟฉ.1,นครพนม,กฟส.ท่าอุเทน,กฟส.ท่าอุเทน,ท่าอุเทน,XS,N,114,,
,2568-10-01,2568-10-01,กฟส.,กฟฉ.1,นครพนม,กฟส.ธำตุพนม,กฟส.ธำตุพนม,ธาตุพนม,S,N,113,,
,2568-10-01,2568-10-01,กฟส.,กฟฉ.1,นครพนม,กฟส.นำทม,กฟส.นำทม,นาทม,XS,N,114,,
,2568-10-01,2568-10-01,กฟส.,กฟฉ.1,นครพนม,กฟส.นาหว้า,กฟส.นาหว้า,นาหว้า,XS,N,114,,
,2568-10-01,2568-10-01,กฟส.,กฟฉ.1,นครพนม,กฟส.นำแก,กฟส.นำแก,นาแก,S,N,113,,
,2568-10-01,2568-10-01,กฟส.,กฟฉ.1,นครพนม,กฟส.บ้านแพง,กฟส.บ้านแพง,บ้านแพง,S,N,113,,
,2568-10-01,2568-10-01,กฟส.,กฟฉ.1,นครพนม,กฟส.ปลำปำก,กฟส.ปลำปำก,ปลาปาก,XS,N,114,,
,2568-10-01,2568-10-01,กฟส.,กฟฉ.1,นครพนม,กฟส.วังยำง,กฟส.วังยำง,วังยาง,XS,N,114,,
,2568-10-01,2568-10-01,กฟส.,กฟฉ.1,นครพนม,กฟส.ศรีสงครำม,กฟส.ศรีสงครำม,ศรีสงคราม,XS,N,114,,
,2568-10-01,2568-10-01,กฟส.,กฟฉ.1,นครพนม,กฟส.เมืองนครพนม,กฟส.เมืองนครพนม,เมืองนครพนม,L,N,111,,
,2568-10-01,2568-10-01,กฟส.,กฟฉ.1,นครพนม,กฟส.เรณูนคร,กฟส.เรณูนคร,เรณูนคร,XS,N,114,,
,2568-10-01,2568-10-01,กฟส.,กฟฉ.1,นครพนม,กฟส.โพนสวรรค์,กฟส.โพนสวรรค์,โพนสวรรค์,XS,N,114,,
,2568-10-01,2568-10-01,กฟส.,กฟฉ.1,บึงกาฬ,กฟส.บึงโขงหลง,กฟส.บึงโขงหลง,บึงโขงหลง,XS,N,114,,
,2568-10-01,2568-10-01,กฟส.,กฟฉ.1,บึงกาฬ,กฟส.บุ่งคล้า,กฟส.บุ่งคล้า,บุ่งคล้า,XS,N,114,,
,2568-10-01,2568-10-01,กฟส.,กฟฉ.1,บึงกาฬ,กฟส.ปำกคำด,กฟส.ปำกคำด,ปากคาด,XS,N,114,,
,2568-10-01,2568-10-01,กฟส.,กฟฉ.1,บึงกาฬ,กฟส.พรเจริญ,กฟส.พรเจริญ,พรเจริญ,XS,N,114,,
,2568-10-01,2568-10-01,กฟส.,กฟฉ.1,บึงกาฬ,กฟส.ศรีวิไล,กฟส.ศรีวิไล,ศรีวิไล,XS,N,114,,
,2568-10-01,2568-10-01,กฟส.,กฟฉ.1,บึงกาฬ,กฟส.เซกำ,กฟส.เซกำ,เซกา,S,N,113,,
,2568-10-01,2568-10-01,กฟส.,กฟฉ.1,บึงกาฬ,กฟส.เมืองบึงกำฬ,กฟส.เมืองบึงกำฬ,เมืองบึงกาฬ,M,N,112,,
,2568-10-01,2568-10-01,กฟส.,กฟฉ.1,บึงกาฬ,กฟส.โซ่พิสัย,กฟส.โซ่พิสัย,โซ่พิสัย,XS,N,114,,
,2568-10-01,2568-10-01,กฟส.,กฟฉ.1,สกลนคร,กฟส.กุดบำก,กฟส.กุดบำก,กุดบาก,XS,N,114,,
,2568-10-01,2568-10-01,กฟส.,กฟฉ.1,สกลนคร,กฟส.กุสุมาลย์,กฟส.กุสุมาลย์,กุสุมาลย์,XS,N,114,,
,2568-10-01,2568-10-01,กฟส.,กฟฉ.1,สกลนคร,กฟส.คำตากล้า,กฟส.คำตากล้า,คาตากล้า,XS,N,114,,
,2568-10-01,2568-10-01,กฟส.,กฟฉ.1,สกลนคร,กฟส.นิคมน้ำอูน,กฟส.นิคมน้ำอูน,นิคมน้าอูน,XS,N,114,,
,2568-10-01,2568-10-01,กฟส.,กฟฉ.1,สกลนคร,กฟส.บ้านม่วง,กฟส.บ้านม่วง,บ้านม่วง,XS,N,114,,
,2568-10-01,2568-10-01,กฟส.,กฟฉ.1,สกลนคร,กฟส.พรรณำนิคม,กฟส.พรรณำนิคม,พรรณานิคม,S,N,113,,
,2568-10-01,2568-10-01,กฟส.,กฟฉ.1,สกลนคร,กฟส.พังโคน,กฟส.พังโคน,พังโคน,M,N,112,,
,2568-10-01,2568-10-01,กฟส.,กฟฉ.1,สกลนคร,กฟส.ภูพำน,กฟส.ภูพำน,ภูพาน,XS,N,114,,
,2568-10-01,2568-10-01,กฟส.,กฟฉ.1,สกลนคร,กฟส.วำนรนิวำส,กฟส.วำนรนิวำส,วานรนิวาส,S,N,113,,
,2568-10-01,2568-10-01,กฟส.,กฟฉ.1,สกลนคร,กฟส.วำริชภูมิ,กฟส.วำริชภูมิ,วาริชภูมิ,XS,N,114,,
,2568-10-01,2568-10-01,กฟส.,กฟฉ.1,สกลนคร,กฟส.สว่างแดนดิน,กฟส.สว่างแดนดิน,สว่างแดนดิน,M,N,112,,
,2568-10-01,2568-10-01,กฟส.,กฟฉ.1,สกลนคร,กฟส.ส่องดาว,กฟส.ส่องดาว,ส่องดาว,XS,N,114,,
,2568-10-01,2568-10-01,กฟส.,กฟฉ.1,สกลนคร,กฟส.อำกำศอำนวย,กฟส.อำกำศอำนวย,อากาศอานวย,S,N,113,,
,2568-10-01,2568-10-01,กฟส.,กฟฉ.1,สกลนคร,กฟส.เจริญศิลป์,กฟส.เจริญศิลป์,เจริญศิลป์,XS,N,114,,
,2568-10-01,2568-10-01,กฟส.,กฟฉ.1,สกลนคร,กฟส.เต่างอย,กฟส.เต่างอย,เต่างอย,XS,N,114,,
,2568-10-01,2568-10-01,กฟส.,กฟฉ.1,สกลนคร,กฟส.เมืองสกลนคร,กฟส.เมืองสกลนคร,เมืองสกลนคร,L,N,111,,
,2568-10-01,2568-10-01,กฟส.,กฟฉ.1,สกลนคร,กฟส.โคกศรีสุพรรณ,กฟส.โคกศรีสุพรรณ,โคกศรีสุพรรณ,XS,N,114,,
,2568-10-01,2568-10-01,กฟส.,กฟฉ.1,สกลนคร,กฟส.โพนนาแก้ว,กฟส.โพนนาแก้ว,โพนนาแก้ว,XS,N,114,,
,2568-10-01,2568-10-01,กฟส.,กฟฉ.1,หนองคาย,กฟส.ท่าบ่อ,กฟส.ท่าบ่อ,ท่าบ่อ,S,N,113,,
,2568-10-01,2568-10-01,กฟส.,กฟฉ.1,หนองคาย,กฟส.รัตนวาปี,กฟส.รัตนวาปี,รัตนวาปี,XS,N,114,,
,2568-10-01,2568-10-01,กฟส.,กฟฉ.1,หนองคาย,กฟส.ศรีเชียงใหม่,กฟส.ศรีเชียงใหม่,ศรีเชียงใหม่,XS,N,114,,
,2568-10-01,2568-10-01,กฟส.,กฟฉ.1,หนองคาย,กฟส.สระใคร,กฟส.สระใคร,สระใคร,XS,N,114,,
,2568-10-01,2568-10-01,กฟส.,กฟฉ.1,หนองคาย,กฟส.สังคม,กฟส.สังคม,สังคม,XS,N,114,,
,2568-10-01,2568-10-01,กฟส.,กฟฉ.1,หนองคาย,กฟส.เฝ้าไร่,กฟส.เฝ้าไร่,เฝ้าไร่,XS,N,114,,
,2568-10-01,2568-10-01,กฟส.,กฟฉ.1,หนองคาย,กฟส.เมืองหนองคำย,กฟส.เมืองหนองคำย,เมืองหนองคาย,L,N,111,,
,2568-10-01,2568-10-01,กฟส.,กฟฉ.1,หนองคาย,กฟส.โพธิตำก,กฟส.โพธิตำก,โพธิตาก,XS,N,114,,
,2568-10-01,2568-10-01,กฟส.,กฟฉ.1,หนองคาย,กฟส.โพนพิสัย,กฟส.โพนพิสัย,โพนพิสัย,S,N,113,,
