จังหวัด,ระดับ,หน่วยงาน,ขนาด,โครงสร้าง,ที่มาของขนาด,สี,obj
อำนำจเจริญ,กฟส,กฟส.ชำนุมำน,XS,ใหม่ (1 ม.ค. 2569),legend หน้านี้,"(0.996, 1.0, 0.996)",119
อำนำจเจริญ,กฟส,กฟส.เสนำงคนิคม,XS,ใหม่ (1 ม.ค. 2569),legend หน้านี้,"(0.996, 1.0, 0.996)",119
อำนำจเจริญ,กฟส,กฟส.ลืออำนำจ,XS,ใหม่ (1 ม.ค. 2569),legend หน้านี้,"(0.996, 1.0, 0.996)",119
อำนำจเจริญ,กฟส,กฟส.หัวตะพำน,XS,ใหม่ (1 ม.ค. 2569),legend หน้านี้,"(0.996, 1.0, 0.996)",119
อำนำจเจริญ,กฟส,กฟส.เมืองอำนำจเจริญ,M,เดิม (1 ต.ค. 2568),legend หน้านี้,"(1.0, 0.855, 0.612)",119
อำนำจเจริญ,กฟส,กฟส.ปทุมรำชวงศำ,XS,เดิม (1 ต.ค. 2568),legend หน้านี้,"(0.996, 1.0, 0.996)",119
อำนำจเจริญ,กฟส,กฟส.พนำ,XS,เดิม (1 ต.ค. 2568),legend หน้านี้,"(0.996, 1.0, 0.996)",119
อำนำจเจริญ,กฟส,กฟส.เลิงนกทำ,S,เดิม (1 ต.ค. 2568),legend หน้านี้,"(0.847, 0.573, 0.733)",119
อำนำจเจริญ,กฟส,กฟส.ชำนุมำน,XS,เดิม (1 ต.ค. 2568),legend หน้านี้,"(0.996, 1.0, 0.996)",119
อำนำจเจริญ,กฟส,กฟส.เสนำงคนิคม,XS,เดิม (1 ต.ค. 2568),legend หน้านี้,"(0.996, 1.0, 0.996)",119
อำนำจเจริญ,กฟส,กฟส.ลืออำนำจ,XS,เดิม (1 ต.ค. 2568),legend หน้านี้,"(0.996, 1.0, 0.996)",119
อำนำจเจริญ,กฟส,กฟส.หัวตะพำน,XS,เดิม (1 ต.ค. 2568),legend หน้านี้,"(0.996, 1.0, 0.996)",119
นครรำชสีมำ,กฟจ,กฟจ.นครรำชสีมำ,L,ใหม่ (1 ม.ค. 2569),exact,"(0.0, 0.439, 0.753)",121
นครรำชสีมำ,กฟส,กฟส.โนนไทย,S,ใหม่ (1 ม.ค. 2569),ใกล้เคียง (ตรวจซ้ำ),"(0.898, 0.714, 0.82)",121
นครรำชสีมำ,กฟส,กฟส.พระทองคำ,XS,ใหม่ (1 ม.ค. 2569),exact,"(0.996, 1.0, 0.996)",121
นครรำชสีมำ,กฟส,กฟส.เมืองนครรำชสีมำ2(หัวทะเล),M,ใหม่ (1 ม.ค. 2569),exact,"(1.0, 0.855, 0.612)",121
นครรำชสีมำ,กฟส,กฟส.พิมำย,M,ใหม่ (1 ม.ค. 2569),exact,"(1.0, 0.855, 0.612)",121
นครรำชสีมำ,กฟส,กฟส.เมืองนครรำชสีมำ3(สุรนำรี),M,ใหม่ (1 ม.ค. 2569),exact,"(1.0, 0.855, 0.612)",121
นครรำชสีมำ,กฟส,กฟส.โชคชัย,M,ใหม่ (1 ม.ค. 2569),exact,"(1.0, 0.855, 0.612)",121
นครรำชสีมำ,กฟส,กฟส.ปักธงชัย,M,ใหม่ (1 ม.ค. 2569),exact,"(1.0, 0.855, 0.612)",121
นครรำชสีมำ,กฟส,กฟส.สีคิ้ว,M,ใหม่ (1 ม.ค. 2569),exact,"(1.0, 0.855, 0.612)",121
นครรำชสีมำ,กฟส,กฟส.บัวใหญ่,M,ใหม่ (1 ม.ค. 2569),exact,"(1.0, 0.855, 0.612)",121
นครรำชสีมำ,กฟส,กฟส.ปากช่อง,L,ใหม่ (1 ม.ค. 2569),exact,"(0.431, 0.106, 0.416)",121
นครรำชสีมำ,กฟส,กฟส.โนนสูง,S,ใหม่ (1 ม.ค. 2569),ใกล้เคียง (ตรวจซ้ำ),"(0.898, 0.714, 0.82)",121
นครรำชสีมำ,กฟส,กฟส.จอหอ,S,ใหม่ (1 ม.ค. 2569),ใกล้เคียง (ตรวจซ้ำ),"(0.898, 0.714, 0.82)",121
นครรำชสีมำ,กฟส,กฟส.จักรำช,S,ใหม่ (1 ม.ค. 2569),ใกล้เคียง (ตรวจซ้ำ),"(0.898, 0.714, 0.82)",121
นครรำชสีมำ,กฟส,กฟส.ชุมพวง,S,ใหม่ (1 ม.ค. 2569),ใกล้เคียง (ตรวจซ้ำ),"(0.898, 0.714, 0.82)",121
นครรำชสีมำ,กฟส,กฟส.หนองบุญมำก,S,ใหม่ (1 ม.ค. 2569),ใกล้เคียง (ตรวจซ้ำ),"(0.898, 0.714, 0.82)",121
นครรำชสีมำ,กฟส,กฟส.ครบุรี,S,ใหม่ (1 ม.ค. 2569),ใกล้เคียง (ตรวจซ้ำ),"(0.898, 0.714, 0.82)",121
นครรำชสีมำ,กฟส,กฟส.เสิงสำง,S,ใหม่ (1 ม.ค. 2569),ใกล้เคียง (ตรวจซ้ำ),"(0.898, 0.714, 0.82)",121
นครรำชสีมำ,กฟส,กฟส.วังน้ำเขียว,S,ใหม่ (1 ม.ค. 2569),ใกล้เคียง (ตรวจซ้ำ),"(0.898, 0.714, 0.82)",121
นครรำชสีมำ,กฟส,กฟส.คง,S,ใหม่ (1 ม.ค. 2569),ใกล้เคียง (ตรวจซ้ำ),"(0.898, 0.714, 0.82)",121
นครรำชสีมำ,กฟส,กฟส.ประทำย,S,ใหม่ (1 ม.ค. 2569),ใกล้เคียง (ตรวจซ้ำ),"(0.898, 0.714, 0.82)",121
นครรำชสีมำ,กฟส,กฟส.ด่านขุนทด,S,ใหม่ (1 ม.ค. 2569),ใกล้เคียง (ตรวจซ้ำ),"(0.898, 0.714, 0.82)",121
นครรำชสีมำ,กฟส,กฟส.สูงเนิน,S,ใหม่ (1 ม.ค. 2569),ใกล้เคียง (ตรวจซ้ำ),"(0.898, 0.714, 0.82)",121
นครรำชสีมำ,กฟส,กฟส.หมูสี,S,ใหม่ (1 ม.ค. 2569),ใกล้เคียง (ตรวจซ้ำ),"(0.898, 0.714, 0.82)",121
นครรำชสีมำ,กฟส,กฟส.ขำมสะแกแสง,XS,ใหม่ (1 ม.ค. 2569),exact,"(0.996, 1.0, 0.996)",121
นครรำชสีมำ,กฟส,กฟส.ห้วยแถลง,XS,ใหม่ (1 ม.ค. 2569),exact,"(0.996, 1.0, 0.996)",121
นครรำชสีมำ,กฟส,กฟส.เฉลิมพระเกียรติ,XS,ใหม่ (1 ม.ค. 2569),exact,"(0.996, 1.0, 0.996)",121
นครรำชสีมำ,กฟส,กฟส.ขำมทะเลสอ,XS,ใหม่ (1 ม.ค. 2569),exact,"(0.996, 1.0, 0.996)",121
นครรำชสีมำ,กฟส,กฟส.เมืองยำง,XS,ใหม่ (1 ม.ค. 2569),exact,"(0.996, 1.0, 0.996)",121
นครรำชสีมำ,กฟส,กฟส.คลองม่วง,XS,ใหม่ (1 ม.ค. 2569),exact,"(0.996, 1.0, 0.996)",121
นครรำชสีมำ,กฟส,กฟส.กลำงดง,XS,ใหม่ (1 ม.ค. 2569),exact,"(0.996, 1.0, 0.996)",121
นครรำชสีมำ,กฟส,กฟส.ห้วยบง,XS,ใหม่ (1 ม.ค. 2569),exact,"(0.996, 1.0, 0.996)",121
นครรำชสีมำ,กฟส,กฟส.บัวลำย,XS,ใหม่ (1 ม.ค. 2569),exact,"(0.996, 1.0, 0.996)",121
นครรำชสีมำ,กฟส,กฟส.แก้งสนามนำง,XS,ใหม่ (1 ม.ค. 2569),exact,"(0.996, 1.0, 0.996)",121
นครรำชสีมำ,กฟส,กฟส.บ้านเหลื่อม,XS,ใหม่ (1 ม.ค. 2569),exact,"(0.996, 1.0, 0.996)",121
นครรำชสีมำ,กฟส,กฟส.โนนแดง,XS,ใหม่ (1 ม.ค. 2569),exact,"(0.996, 1.0, 0.996)",121
นครรำชสีมำ,กฟส,กฟส.เทพารักษ์,XS,ใหม่ (1 ม.ค. 2569),exact,"(0.996, 1.0, 0.996)",121
นครรำชสีมำ,กฟส,กฟส.เมืองนครรำชสีมำ,L,เดิม (1 ต.ค. 2568),exact,"(0.431, 0.106, 0.416)",121
นครรำชสีมำ,กฟส,กฟส.โนนไทย,S,เดิม (1 ต.ค. 2568),ใกล้เคียง (ตรวจซ้ำ),"(0.898, 0.714, 0.82)",121
นครรำชสีมำ,กฟส,กฟส.พระทองคำ,XS,เดิม (1 ต.ค. 2568),exact,"(0.996, 1.0, 0.996)",121
นครรำชสีมำ,กฟส,กฟส.เมืองนครรำชสีมำ2(หัวทะเล),M,เดิม (1 ต.ค. 2568),exact,"(1.0, 0.855, 0.612)",121
นครรำชสีมำ,กฟส,กฟส.พิมำย,M,เดิม (1 ต.ค. 2568),exact,"(1.0, 0.855, 0.612)",121
นครรำชสีมำ,กฟส,กฟส.เมืองนครรำชสีมำ3(สุรนำรี),M,เดิม (1 ต.ค. 2568),exact,"(1.0, 0.855, 0.612)",121
นครรำชสีมำ,กฟส,กฟส.โชคชัย,M,เดิม (1 ต.ค. 2568),exact,"(1.0, 0.855, 0.612)",121
นครรำชสีมำ,กฟส,กฟส.ปักธงชัย,M,เดิม (1 ต.ค. 2568),exact,"(1.0, 0.855, 0.612)",121
นครรำชสีมำ,กฟส,กฟส.สีคิ้ว,M,เดิม (1 ต.ค. 2568),exact,"(1.0, 0.855, 0.612)",121
นครรำชสีมำ,กฟส,กฟส.บัวใหญ่,M,เดิม (1 ต.ค. 2568),exact,"(1.0, 0.855, 0.612)",121
นครรำชสีมำ,กฟส,กฟส.ปากช่อง,L,เดิม (1 ต.ค. 2568),exact,"(0.431, 0.106, 0.416)",121
นครรำชสีมำ,กฟส,กฟส.โนนสูง,S,เดิม (1 ต.ค. 2568),ใกล้เคียง (ตรวจซ้ำ),"(0.898, 0.714, 0.82)",121
นครรำชสีมำ,กฟส,กฟส.จอหอ,S,เดิม (1 ต.ค. 2568),ใกล้เคียง (ตรวจซ้ำ),"(0.898, 0.714, 0.82)",121
นครรำชสีมำ,กฟส,กฟส.จักรำช,S,เดิม (1 ต.ค. 2568),ใกล้เคียง (ตรวจซ้ำ),"(0.898, 0.714, 0.82)",121
นครรำชสีมำ,กฟส,กฟส.ชุมพวง,S,เดิม (1 ต.ค. 2568),ใกล้เคียง (ตรวจซ้ำ),"(0.898, 0.714, 0.82)",121
นครรำชสีมำ,กฟส,กฟส.หนองบุญมำก,S,เดิม (1 ต.ค. 2568),ใกล้เคียง (ตรวจซ้ำ),"(0.898, 0.714, 0.82)",121
นครรำชสีมำ,กฟส,กฟส.ครบุรี,S,เดิม (1 ต.ค. 2568),ใกล้เคียง (ตรวจซ้ำ),"(0.898, 0.714, 0.82)",121
นครรำชสีมำ,กฟส,กฟส.เสิงสำง,S,เดิม (1 ต.ค. 2568),ใกล้เคียง (ตรวจซ้ำ),"(0.898, 0.714, 0.82)",121
นครรำชสีมำ,กฟส,กฟส.วังน้ำเขียว,S,เดิม (1 ต.ค. 2568),ใกล้เคียง (ตรวจซ้ำ),"(0.898, 0.714, 0.82)",121
นครรำชสีมำ,กฟส,กฟส.คง,S,เดิม (1 ต.ค. 2568),ใกล้เคียง (ตรวจซ้ำ),"(0.898, 0.714, 0.82)",121
นครรำชสีมำ,กฟส,กฟส.ประทำย,S,เดิม (1 ต.ค. 2568),ใกล้เคียง (ตรวจซ้ำ),"(0.898, 0.714, 0.82)",121
นครรำชสีมำ,กฟส,กฟส.ด่านขุนทด,S,เดิม (1 ต.ค. 2568),ใกล้เคียง (ตรวจซ้ำ),"(0.898, 0.714, 0.82)",121
นครรำชสีมำ,กฟส,กฟส.สูงเนิน,S,เดิม (1 ต.ค. 2568),ใกล้เคียง (ตรวจซ้ำ),"(0.898, 0.714, 0.82)",121
นครรำชสีมำ,กฟส,กฟส.หมูสี,S,เดิม (1 ต.ค. 2568),ใกล้เคียง (ตรวจซ้ำ),"(0.898, 0.714, 0.82)",121
นครรำชสีมำ,กฟส,กฟส.ขำมสะแกแสง,XS,เดิม (1 ต.ค. 2568),exact,"(0.996, 1.0, 0.996)",121
นครรำชสีมำ,กฟส,กฟส.ห้วยแถลง,XS,เดิม (1 ต.ค. 2568),exact,"(0.996, 1.0, 0.996)",121
นครรำชสีมำ,กฟส,กฟส.เฉลิมพระเกียรติ,XS,เดิม (1 ต.ค. 2568),exact,"(0.996, 1.0, 0.996)",121
นครรำชสีมำ,กฟส,กฟส.ขำมทะเลสอ,XS,เดิม (1 ต.ค. 2568),exact,"(0.996, 1.0, 0.996)",121
นครรำชสีมำ,กฟส,กฟส.เมืองยำง,XS,เดิม (1 ต.ค. 2568),exact,"(0.996, 1.0, 0.996)",121
นครรำชสีมำ,กฟส,กฟส.คลองม่วง,XS,เดิม (1 ต.ค. 2568),exact,"(0.996, 1.0, 0.996)",121
นครรำชสีมำ,กฟส,กฟส.กลำงดง,XS,เดิม (1 ต.ค. 2568),exact,"(0.996, 1.0, 0.996)",121
นครรำชสีมำ,กฟส,กฟส.ห้วยบง,XS,เดิม (1 ต.ค. 2568),exact,"(0.996, 1.0, 0.996)",121
นครรำชสีมำ,กฟส,กฟส.บัวลำย,XS,เดิม (1 ต.ค. 2568),exact,"(0.996, 1.0, 0.996)",121
นครรำชสีมำ,กฟส,กฟส.แก้งสนามนำง,XS,เดิม (1 ต.ค. 2568),exact,"(0.996, 1.0, 0.996)",121
นครรำชสีมำ,กฟส,กฟส.บ้านเหลื่อม,XS,เดิม (1 ต.ค. 2568),exact,"(0.996, 1.0, 0.996)",121
นครรำชสีมำ,กฟส,กฟส.โนนแดง,XS,เดิม (1 ต.ค. 2568),exact,"(0.996, 1.0, 0.996)",121
นครรำชสีมำ,กฟส,กฟส.เทพารักษ์,XS,เดิม (1 ต.ค. 2568),exact,"(0.996, 1.0, 0.996)",121
ชัยภูมิ,กฟจ,กฟจ.ชัยภูมิ,S,ใหม่ (1 ม.ค. 2569),legend หน้านี้,"(1.0, 0.635, 0.016)",123
ชัยภูมิ,กฟส,กฟส.แก้งคร้อ,S,ใหม่ (1 ม.ค. 2569),legend หน้านี้,"(0.847, 0.573, 0.733)",123
ชัยภูมิ,กฟส,กฟส.จัตุรัส,S,ใหม่ (1 ม.ค. 2569),legend หน้านี้,"(0.847, 0.573, 0.733)",123
ชัยภูมิ,กฟส,กฟส.บำเหน็จณรงค์,S,ใหม่ (1 ม.ค. 2569),legend หน้านี้,"(0.847, 0.573, 0.733)",123
ชัยภูมิ,กฟส,กฟส.หนองบัวแดง,S,ใหม่ (1 ม.ค. 2569),legend หน้านี้,"(0.847, 0.573, 0.733)",123
ชัยภูมิ,กฟส,กฟส.เกษตรสมบูรณ์,S,ใหม่ (1 ม.ค. 2569),legend หน้านี้,"(0.847, 0.573, 0.733)",123
ชัยภูมิ,กฟส,กฟส.บ้านเขว้า,XS,ใหม่ (1 ม.ค. 2569),legend หน้านี้,"(0.996, 1.0, 0.996)",123
ชัยภูมิ,กฟส,กฟส.คอนสวรรค์,XS,ใหม่ (1 ม.ค. 2569),legend หน้านี้,"(0.996, 1.0, 0.996)",123
ชัยภูมิ,กฟส,กฟส.ภักดีชุมพล,XS,ใหม่ (1 ม.ค. 2569),legend หน้านี้,"(0.996, 1.0, 0.996)",123
ชัยภูมิ,กฟส,กฟส.คอนสำร,XS,ใหม่ (1 ม.ค. 2569),legend หน้านี้,"(0.996, 1.0, 0.996)",123
ชัยภูมิ,กฟส,กฟส.ภูเขียว,M,ใหม่ (1 ม.ค. 2569),legend หน้านี้,"(1.0, 0.855, 0.612)",123
ชัยภูมิ,กฟส,กฟส.หนองบัวระเหว,XS,ใหม่ (1 ม.ค. 2569),legend หน้านี้,"(0.996, 1.0, 0.996)",123
ชัยภูมิ,กฟส,กฟส.เนินสง่า,XS,ใหม่ (1 ม.ค. 2569),legend หน้านี้,"(0.996, 1.0, 0.996)",123
ชัยภูมิ,กฟส,กฟส.บ้านแท่น,XS,ใหม่ (1 ม.ค. 2569),legend หน้านี้,"(0.996, 1.0, 0.996)",123
ชัยภูมิ,กฟส,กฟส.เทพสถิต,XS,ใหม่ (1 ม.ค. 2569),legend หน้านี้,"(0.996, 1.0, 0.996)",123
ชัยภูมิ,กฟส,กฟส.เมืองชัยภูมิ,L,เดิม (1 ต.ค. 2568),legend หน้านี้,"(0.431, 0.106, 0.416)",123
ชัยภูมิ,กฟส,กฟส.แก้งคร้อ,S,เดิม (1 ต.ค. 2568),legend หน้านี้,"(0.847, 0.573, 0.733)",123
ชัยภูมิ,กฟส,กฟส.จัตุรัส,S,เดิม (1 ต.ค. 2568),legend หน้านี้,"(0.847, 0.573, 0.733)",123
ชัยภูมิ,กฟส,กฟส.บำเหน็จณรงค์,S,เดิม (1 ต.ค. 2568),legend หน้านี้,"(0.847, 0.573, 0.733)",123
ชัยภูมิ,กฟส,กฟส.หนองบัวแดง,S,เดิม (1 ต.ค. 2568),legend หน้านี้,"(0.847, 0.573, 0.733)",123
